attribute,idx1,val1,idx2,val2,diff
Attr3,2,0.6,7,1.5,0.9
Attr4,2,0.2,7,0.3,0.09999999999999998
Attr1,2,20.3,8,15.1,5.200000000000001
Attr2,2,3.7,8,1.8,1.9000000000000001
Attr3,2,0.6,8,1.2,0.6
Attr4,2,0.2,8,-0.2,0.4
Attr1,2,20.3,9,20.1,0.1999999999999993
Attr2,2,3.7,9,7.3,3.5999999999999996
Attr3,2,0.6,9,1.1,0.5000000000000001
Attr4,2,0.2,9,-0.2,0.4
Attr1,2,20.3,10,25.3,5.0
Attr2,2,3.7,10,5.8,2.0999999999999996
Attr3,2,0.6,10,1.3,0.7000000000000001
Attr4,2,0.2,10,0.2,0.0
Attr1,2,20.3,11,16.4,3.900000000000002
Attr2,2,3.7,11,4.8,1.0999999999999996
Attr3,2,0.6,11,0.6,0.0
Attr4,2,0.2,11,0.1,0.1
Attr1,2,20.3,12,16.7,3.6000000000000014
Attr2,2,3.7,12,4.3,0.5999999999999996
Attr3,2,0.6,12,1.7,1.1
Attr4,2,0.2,12,0.2,0.0
Attr1,2,20.3,13,16.4,3.900000000000002
Attr2,2,3.7,13,3.8,0.09999999999999964
Attr3,2,0.6,13,1.1,0.5000000000000001
Attr4,2,0.2,13,-0.2,0.4
Attr1,2,20.3,14,23.0,2.6999999999999993
Attr2,2,3.7,14,10.0,6.3
Attr3,2,0.6,14,0.9,0.30000000000000004
Attr4,2,0.2,14,-0.1,0.30000000000000004
Attr1,2,20.3,15,24.1,3.8000000000000007
Attr2,2,3.7,15,5.5,1.7999999999999998
Attr3,2,0.6,15,0.8,0.20000000000000007
Attr4,2,0.2,15,0.1,0.1
Attr0,2,110.0,16,113.0,3.0
Attr1,2,20.3,16,17.2,3.1000000000000014
Attr2,2,3.7,16,1.8,1.9000000000000001
Attr3,2,0.6,16,1.0,0.4
Attr4,2,0.2,16,0.0,0.2
Attr2,2,3.7,17,2.0,1.7000000000000002
Attr3,2,0.6,17,0.7,0.09999999999999998
Attr4,2,0.2,17,-0.2,0.4
Attr1,2,20.3,18,20.5,0.1999999999999993
Attr2,2,3.7,18,1.8,1.9000000000000001
Attr3,2,0.6,18,1.4,0.7999999999999999
Attr4,2,0.2,18,-0.5,0.7
Attr1,2,20.3,19,13.0,7.300000000000001
Attr2,2,3.7,19,3.1,0.6000000000000001
Attr3,2,0.6,19,0.5,0.09999999999999998
Attr4,2,0.2,19,-0.1,0.30000000000000004
Attr1,2,20.3,20,22.3,2.0
Attr2,2,3.7,20,3.3,0.40000000000000036
Attr3,2,0.6,20,1.3,0.7000000000000001
Attr4,2,0.2,20,0.6,0.39999999999999997
Attr1,2,20.3,21,17.5,2.8000000000000007
Attr2,2,3.7,21,1.9,1.8000000000000003
Attr3,2,0.6,21,1.4,0.7999999999999999
Attr4,2,0.2,21,0.3,0.09999999999999998
Attr2,2,3.7,22,2.7,1.0
Attr3,2,0.6,22,1.6,1.0
Attr4,2,0.2,22,-0.3,0.5
Attr1,2,20.3,23,25.3,5.0
Attr2,2,3.7,23,4.5,0.7999999999999998
Attr3,2,0.6,23,1.2,0.6
Attr4,2,0.2,23,-0.1,0.30000000000000004
Attr1,2,20.3,24,12.9,7.4
Attr2,2,3.7,24,2.7,1.0
Attr3,2,0.6,24,0.1,0.5
Attr4,2,0.2,24,0.2,0.0
Attr1,2,20.3,25,18.5,1.8000000000000007
Attr2,2,3.7,25,4.4,0.7000000000000002
Attr3,2,0.6,25,1.1,0.5000000000000001
Attr4,2,0.2,25,-0.3,0.5
Attr1,2,20.3,26,21.8,1.5
Attr2,2,3.7,26,7.1,3.3999999999999995
Attr3,2,0.6,26,0.7,0.09999999999999998
Attr4,2,0.2,26,-0.1,0.30000000000000004
Attr0,2,110.0,27,105.0,5.0
Attr2,2,3.7,27,3.3,0.40000000000000036
Attr3,2,0.6,27,1.1,0.5000000000000001
Attr4,2,0.2,27,0.0,0.2
Attr1,2,20.3,28,23.8,3.5
Attr2,2,3.7,28,5.4,1.7000000000000002
Attr3,2,0.6,28,0.5,0.09999999999999998
Attr4,2,0.2,28,0.1,0.1
Attr1,2,20.3,29,14.7,5.600000000000001
Attr2,2,3.7,29,7.8,4.1
Attr3,2,0.6,29,0.6,0.0
Attr4,2,0.2,29,-0.2,0.4
Attr0,2,110.0,30,105.0,5.0
Attr1,2,20.3,30,17.4,2.900000000000002
Attr2,2,3.7,30,1.6,2.1
Attr3,2,0.6,30,0.3,0.3
Attr4,2,0.2,30,0.4,0.2
Attr1,2,20.3,31,18.2,2.1000000000000014
Attr2,2,3.7,31,10.0,6.3
Attr3,2,0.6,31,1.3,0.7000000000000001
Attr4,2,0.2,31,0.1,0.1
Attr1,2,20.3,32,19.0,1.3000000000000007
Attr2,2,3.7,32,5.5,1.7999999999999998
Attr3,2,0.6,32,0.9,0.30000000000000004
Attr4,2,0.2,32,0.3,0.09999999999999998
Attr1,2,20.3,33,16.5,3.8000000000000007
Attr2,2,3.7,33,4.9,1.2000000000000002
Attr3,2,0.6,33,0.8,0.20000000000000007
Attr4,2,0.2,33,0.1,0.1
Attr0,2,110.0,34,110.0,0.0
Attr1,2,20.3,34,15.2,5.100000000000001
Attr2,2,3.7,34,1.9,1.8000000000000003
Attr3,2,0.6,34,0.7,0.09999999999999998
Attr4,2,0.2,34,-0.2,0.4
Attr2,3,2.7,4,3.0,0.2999999999999998
Attr3,3,1.1,4,1.1,0.0
Attr4,3,-0.6,4,0.0,0.6
Attr2,3,2.7,5,3.6,0.8999999999999999
Attr3,3,1.1,5,0.7,0.40000000000000013
Attr4,3,-0.6,5,-0.1,0.5
Attr1,3,21.5,6,16.0,5.5
Attr2,3,2.7,6,2.1,0.6000000000000001
Attr3,3,1.1,6,0.9,0.20000000000000007
Attr4,3,-0.6,6,-0.1,0.5
Attr1,3,21.5,7,14.2,7.300000000000001
Attr2,3,2.7,7,3.6,0.8999999999999999
Attr3,3,1.1,7,1.5,0.3999999999999999
Attr4,3,-0.6,7,0.3,0.8999999999999999
Attr1,3,21.5,8,15.1,6.4
Attr2,3,2.7,8,1.8,0.9000000000000001
Attr3,3,1.1,8,1.2,0.09999999999999987
Attr4,3,-0.6,8,-0.2,0.39999999999999997
Attr0,3,84.0,9,89.0,5.0
Attr1,3,21.5,9,20.1,1.3999999999999986
Attr2,3,2.7,9,7.3,4.6
Attr3,3,1.1,9,1.1,0.0
Attr4,3,-0.6,9,-0.2,0.39999999999999997
Attr1,3,21.5,10,25.3,3.8000000000000007
Attr2,3,2.7,10,5.8,3.0999999999999996
Attr3,3,1.1,10,1.3,0.19999999999999996
Attr4,3,-0.6,10,0.2,0.8
Attr1,3,21.5,11,16.4,5.100000000000001
Attr2,3,2.7,11,4.8,2.0999999999999996
Attr3,3,1.1,11,0.6,0.5000000000000001
Attr4,3,-0.6,11,0.1,0.7
Attr1,3,21.5,12,16.7,4.800000000000001
Attr2,3,2.7,12,4.3,1.5999999999999996
Attr3,3,1.1,12,1.7,0.5999999999999999
Attr4,3,-0.6,12,0.2,0.8
Attr1,3,21.5,13,16.4,5.100000000000001
Attr2,3,2.7,13,3.8,1.0999999999999996
Attr3,3,1.1,13,1.1,0.0
Attr4,3,-0.6,13,-0.2,0.39999999999999997
Attr0,3,84.0,14,80.0,4.0
Attr1,3,21.5,14,23.0,1.5
Attr2,3,2.7,14,10.0,7.3
Attr3,3,1.1,14,0.9,0.20000000000000007
Attr4,3,-0.6,14,-0.1,0.5
Attr0,3,84.0,15,88.0,4.0
Attr1,3,21.5,15,24.1,2.6000000000000014
Attr2,3,2.7,15,5.5,2.8
Attr3,3,1.1,15,0.8,0.30000000000000004
Attr4,3,-0.6,15,0.1,0.7
Attr1,3,21.5,16,17.2,4.300000000000001
Attr2,3,2.7,16,1.8,0.9000000000000001
Attr3,3,1.1,16,1.0,0.10000000000000009
Attr4,3,-0.6,16,0.0,0.6
Attr0,3,84.0,17,92.0,8.0
Attr2,3,2.7,17,2.0,0.7000000000000002
Attr3,3,1.1,17,0.7,0.40000000000000013
Attr4,3,-0.6,17,-0.2,0.39999999999999997
Attr1,3,21.5,18,20.5,1.0
Attr2,3,2.7,18,1.8,0.9000000000000001
Attr3,3,1.1,18,1.4,0.2999999999999998
Attr4,3,-0.6,18,-0.5,0.09999999999999998
Attr2,3,2.7,19,3.1,0.3999999999999999
Attr3,3,1.1,19,0.5,0.6000000000000001
Attr4,3,-0.6,19,-0.1,0.5
Attr1,3,21.5,20,22.3,0.8000000000000007
Attr2,3,2.7,20,3.3,0.5999999999999996
Attr3,3,1.1,20,1.3,0.19999999999999996
Attr4,3,-0.6,20,0.6,1.2
Attr1,3,21.5,21,17.5,4.0
Attr2,3,2.7,21,1.9,0.8000000000000003
Attr3,3,1.1,21,1.4,0.2999999999999998
Attr4,3,-0.6,21,0.3,0.8999999999999999
Attr2,3,2.7,22,2.7,0.0
Attr3,3,1.1,22,1.6,0.5
Attr4,3,-0.6,22,-0.3,0.3
Attr0,3,84.0,23,76.0,8.0
Attr1,3,21.5,23,25.3,3.8000000000000007
Attr2,3,2.7,23,4.5,1.7999999999999998
Attr3,3,1.1,23,1.2,0.09999999999999987
Attr4,3,-0.6,23,-0.1,0.5
Attr0,3,84.0,24,88.0,4.0
Attr2,3,2.7,24,2.7,0.0
Attr3,3,1.1,24,0.1,1.0
Attr4,3,-0.6,24,0.2,0.8
Attr0,3,84.0,25,84.0,0.0
Attr1,3,21.5,25,18.5,3.0
Attr2,3,2.7,25,4.4,1.7000000000000002
Attr3,3,1.1,25,1.1,0.0
Attr4,3,-0.6,25,-0.3,0.3
Attr0,3,84.0,26,89.0,5.0
Attr1,3,21.5,26,21.8,0.3000000000000007
Attr2,3,2.7,26,7.1,4.3999999999999995
Attr3,3,1.1,26,0.7,0.40000000000000013
Attr4,3,-0.6,26,-0.1,0.5
Attr2,3,2.7,27,3.3,0.5999999999999996
Attr3,3,1.1,27,1.1,0.0
Attr4,3,-0.6,27,0.0,0.6
Attr0,3,84.0,28,89.0,5.0
Attr1,3,21.5,28,23.8,2.3000000000000007
Attr2,3,2.7,28,5.4,2.7
Attr3,3,1.1,28,0.5,0.6000000000000001
Attr4,3,-0.6,28,0.1,0.7
Attr1,3,21.5,29,14.7,6.800000000000001
Attr2,3,2.7,29,7.8,5.1
Attr3,3,1.1,29,0.6,0.5000000000000001
Attr4,3,-0.6,29,-0.2,0.39999999999999997
Attr1,3,21.5,30,17.4,4.100000000000001
Attr2,3,2.7,30,1.6,1.1
Attr3,3,1.1,30,0.3,0.8
Attr4,3,-0.6,30,0.4,1.0
Attr1,3,21.5,31,18.2,3.3000000000000007
Attr2,3,2.7,31,10.0,7.3
Attr3,3,1.1,31,1.3,0.19999999999999996
Attr4,3,-0.6,31,0.1,0.7
Attr0,3,84.0,32,79.0,5.0
Attr1,3,21.5,32,19.0,2.5
Attr2,3,2.7,32,5.5,2.8
Attr3,3,1.1,32,0.9,0.20000000000000007
Attr4,3,-0.6,32,0.3,0.8999999999999999
Attr0,3,84.0,33,88.0,4.0
Attr1,3,21.5,33,16.5,5.0
Attr2,3,2.7,33,4.9,2.2
Attr3,3,1.1,33,0.8,0.30000000000000004
Attr4,3,-0.6,33,0.1,0.7
Attr1,3,21.5,34,15.2,6.300000000000001
Attr2,3,2.7,34,1.9,0.8000000000000003
Attr3,3,1.1,34,0.7,0.40000000000000013
Attr4,3,-0.6,34,-0.2,0.39999999999999997
Attr0,4,106.0,5,99.0,7.0
Attr1,4,13.4,5,13.0,0.40000000000000036
Attr2,4,3.0,5,3.6,0.6000000000000001
Attr3,4,1.1,5,0.7,0.40000000000000013
Attr4,4,0.0,5,-0.1,0.1
Attr0,4,106.0,6,111.0,5.0
Attr1,4,13.4,6,16.0,2.5999999999999996
Attr2,4,3.0,6,2.1,0.8999999999999999
Attr3,4,1.1,6,0.9,0.20000000000000007
Attr4,4,0.0,6,-0.1,0.1
Attr1,4,13.4,7,14.2,0.7999999999999989
Attr2,4,3.0,7,3.6,0.6000000000000001
Attr3,4,1.1,7,1.5,0.3999999999999999
Attr4,4,0.0,7,0.3,0.3
Attr1,4,13.4,8,15.1,1.6999999999999993
Attr2,4,3.0,8,1.8,1.2
Attr3,4,1.1,8,1.2,0.09999999999999987
Attr4,4,0.0,8,-0.2,0.2
Attr1,4,13.4,9,20.1,6.700000000000001
Attr2,4,3.0,9,7.3,4.3
Attr3,4,1.1,9,1.1,0.0
Attr4,4,0.0,9,-0.2,0.2
Attr2,4,3.0,10,5.8,2.8
Attr3,4,1.1,10,1.3,0.19999999999999996
Attr4,4,0.0,10,0.2,0.2
Attr1,4,13.4,11,16.4,2.9999999999999982
Attr2,4,3.0,11,4.8,1.7999999999999998
Attr3,4,1.1,11,0.6,0.5000000000000001
Attr4,4,0.0,11,0.1,0.1
Attr0,4,106.0,12,98.0,8.0
Attr1,4,13.4,12,16.7,3.299999999999999
Attr2,4,3.0,12,4.3,1.2999999999999998
Attr3,4,1.1,12,1.7,0.5999999999999999
Attr4,4,0.0,12,0.2,0.2
Attr1,4,13.4,13,16.4,2.9999999999999982
Attr2,4,3.0,13,3.8,0.7999999999999998
Attr3,4,1.1,13,1.1,0.0
Attr4,4,0.0,13,-0.2,0.2
Attr2,4,3.0,14,10.0,7.0
Attr3,4,1.1,14,0.9,0.20000000000000007
Attr4,4,0.0,14,-0.1,0.1
Attr2,4,3.0,15,5.5,2.5
Attr3,4,1.1,15,0.8,0.30000000000000004
Attr4,4,0.0,15,0.1,0.1
Attr0,4,106.0,16,113.0,7.0
Attr1,4,13.4,16,17.2,3.799999999999999
Attr2,4,3.0,16,1.8,1.2
Attr3,4,1.1,16,1.0,0.10000000000000009
Attr4,4,0.0,16,0.0,0.0
Attr1,4,13.4,17,11.1,2.3000000000000007
Attr2,4,3.0,17,2.0,1.0
Attr3,4,1.1,17,0.7,0.40000000000000013
Attr4,4,0.0,17,-0.2,0.2
Attr1,4,13.4,18,20.5,7.1
Attr2,4,3.0,18,1.8,1.2
Attr3,4,1.1,18,1.4,0.2999999999999998
Attr4,4,0.0,18,-0.5,0.5
Attr0,4,106.0,19,99.0,7.0
Attr1,4,13.4,19,13.0,0.40000000000000036
