attribute,idx1,val1,idx2,val2,diff
Attr0,4,2,14,2,0.0
Attr0,4,2,15,2,0.0
Attr0,4,2,16,2,0.0
Attr0,4,2,17,2,0.0
Attr0,4,2,18,3,1.0
Attr0,4,2,19,2,0.0
Attr0,5,2,6,1,1.0
Attr0,5,2,7,2,0.0
Attr0,5,2,8,2,0.0
Attr0,5,2,9,2,0.0
Attr0,5,2,10,2,0.0
Attr0,5,2,11,3,1.0
Attr0,5,2,12,2,0.0
Attr0,5,2,13,3,1.0
Attr0,5,2,14,2,0.0
Attr0,5,2,15,2,0.0
Attr0,5,2,16,2,0.0
Attr0,5,2,17,2,0.0
Attr0,5,2,18,3,1.0
Attr0,5,2,19,2,0.0
Attr0,6,1,7,2,1.0
Attr0,6,1,8,2,1.0
Attr0,6,1,9,2,1.0
Attr0,6,1,10,2,1.0
Attr0,6,1,11,3,2.0
Attr0,6,1,12,2,1.0
Attr0,6,1,13,3,2.0
Attr0,6,1,14,2,1.0
Attr0,6,1,15,2,1.0
Attr0,6,1,16,2,1.0
Attr0,6,1,17,2,1.0
Attr0,6,1,18,3,2.0
Attr0,6,1,19,2,1.0
Attr0,7,2,8,2,0.0
Attr0,7,2,9,2,0.0
Attr0,7,2,10,2,0.0
Attr0,7,2,11,3,1.0
Attr0,7,2,12,2,0.0
Attr0,7,2,13,3,1.0
Attr0,7,2,14,2,0.0
Attr0,7,2,15,2,0.0
Attr0,7,2,16,2,0.0
Attr0,7,2,17,2,0.0
Attr0,7,2,18,3,1.0
Attr0,7,2,19,2,0.0
Attr0,8,2,9,2,0.0
Attr0,8,2,10,2,0.0
Attr0,8,2,11,3,1.0
Attr0,8,2,12,2,0.0
Attr0,8,2,13,3,1.0
Attr0,8,2,14,2,0.0
Attr0,8,2,15,2,0.0
Attr0,8,2,16,2,0.0
Attr0,8,2,17,2,0.0
Attr0,8,2,18,3,1.0
Attr0,8,2,19,2,0.0
Attr0,9,2,10,2,0.0
Attr0,9,2,11,3,1.0
Attr0,9,2,12,2,0.0
Attr0,9,2,13,3,1.0
Attr0,9,2,14,2,0.0
Attr0,9,2,15,2,0.0
Attr0,9,2,16,2,0.0
Attr0,9,2,17,2,0.0
Attr0,9,2,18,3,1.0
Attr0,9,2,19,2,0.0
Attr0,10,2,11,3,1.0
Attr0,10,2,12,2,0.0
Attr0,10,2,13,3,1.0
Attr0,10,2,14,2,0.0
Attr0,10,2,15,2,0.0
Attr0,10,2,16,2,0.0
Attr0,10,2,17,2,0.0
Attr0,10,2,18,3,1.0
Attr0,10,2,19,2,0.0
Attr0,11,3,12,2,1.0
Attr0,11,3,13,3,0.0
Attr0,11,3,14,2,1.0
Attr0,11,3,15,2,1.0
Attr0,11,3,16,2,1.0
Attr0,11,3,17,2,1.0
Attr0,11,3,18,3,0.0
Attr0,11,3,19,2,1.0
Attr0,12,2,13,3,1.0
Attr0,12,2,14,2,0.0
Attr0,12,2,15,2,0.0
Attr0,12,2,16,2,0.0
Attr0,12,2,17,2,0.0
Attr0,12,2,18,3,1.0
Attr0,12,2,19,2,0.0
Attr0,13,3,14,2,1.0
Attr0,13,3,15,2,1.0
Attr0,13,3,16,2,1.0
Attr0,13,3,17,2,1.0
Attr0,13,3,18,3,0.0
Attr0,13,3,19,2,1.0
Attr0,14,2,15,2,0.0
Attr0,14,2,16,2,0.0
Attr0,14,2,17,2,0.0
Attr0,14,2,18,3,1.0
Attr0,14,2,19,2,0.0
Attr0,15,2,16,2,0.0
Attr0,15,2,17,2,0.0
Attr0,15,2,18,3,1.0
Attr0,15,2,19,2,0.0
Attr0,16,2,17,2,0.0
Attr0,16,2,18,3,1.0
Attr0,16,2,19,2,0.0
Attr0,17,2,18,3,1.0
Attr0,17,2,19,2,0.0
Attr0,18,3,19,2,1.0
Attr1,0,1,1,1,0.0
Attr1,0,1,2,1,0.0
Attr1,0,1,3,2,1.0
Attr1,0,1,4,1,0.0
Attr1,0,1,5,2,1.0
Attr1,0,1,6,1,0.0
Attr1,0,1,7,2,1.0
Attr1,0,1,8,2,1.0
Attr1,0,1,9,2,1.0
Attr1,0,1,10,2,1.0
Attr1,0,1,11,2,1.0
Attr1,0,1,12,2,1.0
Attr1,0,1,13,2,1.0
Attr1,0,1,14,2,1.0
Attr1,0,1,15,2,1.0
Attr1,0,1,16,2,1.0
Attr1,0,1,17,2,1.0
Attr1,0,1,18,2,1.0
Attr1,0,1,19,2,1.0
Attr1,1,1,2,1,0.0
Attr1,1,1,3,2,1.0
Attr1,1,1,4,1,0.0
Attr1,1,1,5,2,1.0
Attr1,1,1,6,1,0.0
Attr1,1,1,7,2,1.0
Attr1,1,1,8,2,1.0
Attr1,1,1,9,2,1.0
Attr1,1,1,10,2,1.0
Attr1,1,1,11,2,1.0
Attr1,1,1,12,2,1.0
Attr1,1,1,13,2,1.0
Attr1,1,1,14,2,1.0
Attr1,1,1,15,2,1.0
Attr1,1,1,16,2,1.0
Attr1,1,1,17,2,1.0
Attr1,1,1,18,2,1.0
Attr1,1,1,19,2,1.0
Attr1,2,1,3,2,1.0
Attr1,2,1,4,1,0.0
Attr1,2,1,5,2,1.0
Attr1,2,1,6,1,0.0
Attr1,2,1,7,2,1.0
Attr1,2,1,8,2,1.0
Attr1,2,1,9,2,1.0
Attr1,2,1,10,2,1.0
Attr1,2,1,11,2,1.0
Attr1,2,1,12,2,1.0
Attr1,2,1,13,2,1.0
Attr1,2,1,14,2,1.0
Attr1,2,1,15,2,1.0
Attr1,2,1,16,2,1.0
Attr1,2,1,17,2,1.0
Attr1,2,1,18,2,1.0
Attr1,2,1,19,2,1.0
Attr1,3,2,4,1,1.0
Attr1,3,2,5,2,0.0
Attr1,3,2,6,1,1.0
Attr1,3,2,7,2,0.0
Attr1,3,2,8,2,0.0
Attr1,3,2,9,2,0.0
Attr1,3,2,10,2,0.0
Attr1,3,2,11,2,0.0
Attr1,3,2,12,2,0.0
Attr1,3,2,13,2,0.0
Attr1,3,2,14,2,0.0
Attr1,3,2,15,2,0.0
Attr1,3,2,16,2,0.0
Attr1,3,2,17,2,0.0
Attr1,3,2,18,2,0.0
Attr1,3,2,19,2,0.0
Attr1,4,1,5,2,1.0
Attr1,4,1,6,1,0.0
Attr1,4,1,7,2,1.0
Attr1,4,1,8,2,1.0
Attr1,4,1,9,2,1.0
Attr1,4,1,10,2,1.0
Attr1,4,1,11,2,1.0
Attr1,4,1,12,2,1.0
Attr1,4,1,13,2,1.0
Attr1,4,1,14,2,1.0
Attr1,4,1,15,2,1.0
Attr1,4,1,16,2,1.0
Attr1,4,1,17,2,1.0
Attr1,4,1,18,2,1.0
Attr1,4,1,19,2,1.0
Attr1,5,2,6,1,1.0
Attr1,5,2,7,2,0.0
Attr1,5,2,8,2,0.0
Attr1,5,2,9,2,0.0
Attr1,5,2,10,2,0.0
Attr1,5,2,11,2,0.0
Attr1,5,2,12,2,0.0
Attr1,5,2,13,2,0.0
Attr1,5,2,14,2,0.0
Attr1,5,2,15,2,0.0
Attr1,5,2,16,2,0.0
Attr1,5,2,17,2,0.0
Attr1,5,2,18,2,0.0
Attr1,5,2,19,2,0.0
Attr1,6,1,7,2,1.0
Attr1,6,1,8,2,1.0
Attr1,6,1,9,2,1.0
Attr1,6,1,10,2,1.0
Attr1,6,1,11,2,1.0
Attr1,6,1,12,2,1.0
Attr1,6,1,13,2,1.0
Attr1,6,1,14,2,1.0
Attr1,6,1,15,2,1.0
Attr1,6,1,16,2,1.0
Attr1,6,1,17,2,1.0
Attr1,6,1,18,2,1.0
Attr1,6,1,19,2,1.0
Attr1,7,2,8,2,0.0
Attr1,7,2,9,2,0.0
Attr1,7,2,10,2,0.0
Attr1,7,2,11,2,0.0
Attr1,7,2,12,2,0.0
Attr1,7,2,13,2,0.0
Attr1,7,2,14,2,0.0
Attr1,7,2,15,2,0.0
Attr1,7,2,16,2,0.0
Attr1,7,2,17,2,0.0
Attr1,7,2,18,2,0.0
Attr1,7,2,19,2,0.0
Attr1,8,2,9,2,0.0
Attr1,8,2,10,2,0.0
Attr1,8,2,11,2,0.0
Attr1,8,2,12,2,0.0
Attr1,8,2,13,2,0.0
Attr1,8,2,14,2,0.0
Attr1,8,2,15,2,0.0
Attr1,8,2,16,2,0.0
Attr1,8,2,17,2,0.0
Attr1,8,2,18,2,0.0
Attr1,8,2,19,2,0.0
Attr1,9,2,10,2,0.0
Attr1,9,2,11,2,0.0
Attr1,9,2,12,2,0.0
Attr1,9,2,13,2,0.0
Attr1,9,2,14,2,0.0
Attr1,9,2,15,2,0.0
Attr1,9,2,16,2,0.0
Attr1,9,2,17,2,0.0
Attr1,9,2,18,2,0.0
Attr1,9,2,19,2,0.0
Attr1,10,2,11,2,0.0
Attr1,10,2,12,2,0.0
Attr1,10,2,13,2,0.0
Attr1,10,2,14,2,0.0
Attr1,10,2,15,2,0.0
Attr1,10,2,16,2,0.0
Attr1,10,2,17,2,0.0
Attr1,10,2,18,2,0.0
Attr1,10,2,19,2,0.0
Attr1,11,2,12,2,0.0
Attr1,11,2,13,2,0.0
Attr1,11,2,14,2,0.0
Attr1,11,2,15,2,0.0
Attr1,11,2,16,2,0.0
Attr1,11,2,17,2,0.0
Attr1,11,2,18,2,0.0
Attr1,11,2,19,2,0.0
Attr1,12,2,13,2,0.0
Attr1,12,2,14,2,0.0
Attr1,12,2,15,2,0.0
Attr1,12,2,16,2,0.0
Attr1,12,2,17,2,0.0
Attr1,12,2,18,2,0.0
Attr1,12,2,19,2,0.0
Attr1,13,2,14,2,0.0
Attr1,13,2,15,2,0.0
Attr1,13,2,16,2,0.0
Attr1,13,2,17,2,0.0
Attr1,13,2,18,2,0.0
Attr1,13,2,19,2,0.0
Attr1,14,2,15,2,0.0
Attr1,14,2,16,2,0.0
Attr1,14,2,17,2,0.0
Attr1,14,2,18,2,0.0
Attr1,14,2,19,2,0.0
Attr1,15,2,16,2,0.0
Attr1,15,2,17,2,0.0
Attr1,15,2,18,2,0.0
Attr1,15,2,19,2,0.0
Attr1,16,2,17,2,0.0
Attr1,16,2,18,2,0.0
Attr1,16,2,19,2,0.0
Attr1,17,2,18,2,0.0
Attr1,17,2,19,2,0.0
Attr1,18,2,19,2,0.0
Attr2,0,1,1,0,1.0
Attr2,0,1,2,1,0.0
Attr2,0,1,3,1,0.0
Attr2,0,1,4,2,1.0
Attr2,0,1,5,1,0.0
Attr2,0,1,6,2,1.0
Attr2,0,1,7,2,1.0
Attr2,0,1,8,0,1.0
Attr2,0,1,9,1,0.0
Attr2,0,1,10,2,1.0
Attr2,0,1,11,0,1.0
Attr2,0,1,12,1,0.0
Attr2,0,1,13,0,1.0
Attr2,0,1,14,1,0.0
Attr2,0,1,15,2,1.0
Attr2,0,1,16,1,0.0
Attr2,0,1,17,0,1.0
Attr2,0,1,18,2,1.0
Attr2,0,1,19,1,0.0
Attr2,1,0,2,1,1.0
Attr2,1,0,3,1,1.0
Attr2,1,0,4,2,2.0
Attr2,1,0,5,1,1.0
Attr2,1,0,6,2,2.0
Attr2,1,0,7,2,2.0
Attr2,1,0,8,0,0.0
Attr2,1,0,9,1,1.0
Attr2,1,0,10,2,2.0
Attr2,1,0,11,0,0.0
Attr2,1,0,12,1,1.0
Attr2,1,0,13,0,0.0
Attr2,1,0,14,1,1.0
Attr2,1,0,15,2,2.0
Attr2,1,0,16,1,1.0
Attr2,1,0,17,0,0.0
Attr2,1,0,18,2,2.0
Attr2,1,0,19,1,1.0
Attr2,2,1,3,1,0.0
Attr2,2,1,4,2,1.0
Attr2,2,1,5,1,0.0
Attr2,2,1,6,2,1.0
Attr2,2,1,7,2,1.0
Attr2,2,1,8,0,1.0
Attr2,2,1,9,1,0.0
Attr2,2,1,10,2,1.0
Attr2,2,1,11,0,1.0
Attr2,2,1,12,1,0.0
Attr2,2,1,13,0,1.0
Attr2,2,1,14,1,0.0
Attr2,2,1,15,2,1.0
Attr2,2,1,16,1,0.0
Attr2,2,1,17,0,1.0
Attr2,2,1,18,2,1.0
Attr2,2,1,19,1,0.0
Attr2,3,1,4,2,1.0
Attr2,3,1,5,1,0.0
Attr2,3,1,6,2,1.0
Attr2,3,1,7,2,1.0
Attr2,3,1,8,0,1.0
Attr2,3,1,9,1,0.0
Attr2,3,1,10,2,1.0
Attr2,3,1,11,0,1.0
Attr2,3,1,12,1,0.0
Attr2,3,1,13,0,1.0
Attr2,3,1,14,1,0.0
Attr2,3,1,15,2,1.0
Attr2,3,1,16,1,0.0
Attr2,3,1,17,0,1.0
Attr2,3,1,18,2,1.0
Attr2,3,1,19,1,0.0
Attr2,4,2,5,1,1.0
Attr2,4,2,6,2,0.0
Attr2,4,2,7,2,0.0
Attr2,4,2,8,0,2.0
Attr2,4,2,9,1,1.0
Attr2,4,2,10,2,0.0
Attr2,4,2,11,0,2.0
Attr2,4,2,12,1,1.0
Attr2,4,2,13,0,2.0
Attr2,4,2,14,1,1.0
Attr2,4,2,15,2,0.0
Attr2,4,2,16,1,1.0
Attr2,4,2,17,0,2.0
Attr2,4,2,18,2,0.0
Attr2,4,2,19,1,1.0
Attr2,5,1,6,2,1.0
Attr2,5,1,7,2,1.0
Attr2,5,1,8,0,1.0
Attr2,5,1,9,1,0.0
Attr2,5,1,10,2,1.0
Attr2,5,1,11,0,1.0
Attr2,5,1,12,1,0.0
Attr2,5,1,13,0,1.0
Attr2,5,1,14,1,0.0
Attr2,5,1,15,2,1.0
Attr2,5,1,16,1,0.0
Attr2,5,1,17,0,1.0
Attr2,5,1,18,2,1.0
Attr2,5,1,19,1,0.0
Attr2,6,2,7,2,0.0
Attr2,6,2,8,0,2.0
Attr2,6,2,9,1,1.0
Attr2,6,2,10,2,0.0
Attr2,6,2,11,0,2.0
Attr2,6,2,12,1,1.0
Attr2,6,2,13,0,2.0
Attr2,6,2,14,1,1.0
Attr2,6,2,15,2,0.0
Attr2,6,2,16,1,1.0
Attr2,6,2,17,0,2.0
Attr2,6,2,18,2,0.0
Attr2,6,2,19,1,1.0
Attr2,7,2,8,0,2.0
Attr2,7,2,9,1,1.0
Attr2,7,2,10,2,0.0
Attr2,7,2,11,0,2.0
Attr2,7,2,12,1,1.0
Attr2,7,2,13,0,2.0
Attr2,7,2,14,1,1.0
Attr2,7,2,15,2,0.0
Attr2,7,2,16,1,1.0
Attr2,7,2,17,0,2.0
Attr2,7,2,18,2,0.0
Attr2,7,2,19,1,1.0
Attr2,8,0,9,1,1.0
Attr2,8,0,10,2,2.0
Attr2,8,0,11,0,0.0
Attr2,8,0,12,1,1.0
Attr2,8,0,13,0,0.0
Attr2,8,0,14,1,1.0
Attr2,8,0,15,2,2.0
Attr2,8,0,16,1,1.0
Attr2,8,0,17,0,0.0
Attr2,8,0,18,2,2.0
Attr2,8,0,19,1,1.0
Attr2,9,1,10,2,1.0
Attr2,9,1,11,0,1.0
Attr2,9,1,12,1,0.0
Attr2,9,1,13,0,1.0
Attr2,9,1,14,1,0.0
Attr2,9,1,15,2,1.0
Attr2,9,1,16,1,0.0
Attr2,9,1,17,0,1.0
Attr2,9,1,18,2,1.0
Attr2,9,1,19,1,0.0
Attr2,10,2,11,0,2.0
Attr2,10,2,12,1,1.0
Attr2,10,2,13,0,2.0
Attr2,10,2,14,1,1.0
Attr2,10,2,15,2,0.0
Attr2,10,2,16,1,1.0
Attr2,10,2,17,0,2.0
Attr2,10,2,18,2,0.0
Attr2,10,2,19,1,1.0
Attr2,11,0,12,1,1.0
Attr2,11,0,13,0,0.0
Attr2,11,0,14,1,1.0
Attr2,11,0,15,2,2.0
Attr2,11,0,16,1,1.0
Attr2,11,0,17,0,0.0
Attr2,11,0,18,2,2.0
Attr2,11,0,19,1,1.0
Attr2,12,1,13,0,1.0
Attr2,12,1,14,1,0.0
Attr2,12,1,15,2,1.0
Attr2,12,1,16,1,0.0
Attr2,12,1,17,0,1.0
Attr2,12,1,18,2,1.0
Attr2,12,1,19,1,0.0
Attr2,13,0,14,1,1.0
Attr2,13,0,15,2,2.0
Attr2,13,0,16,1,1.0
Attr2,13,0,17,0,0.0
Attr2,13,0,18,2,2.0
Attr2,13,0,19,1,1.0
Attr2,14,1,15,2,1.0
Attr2,14,1,16,1,0.0
Attr2,14,1,17,0,1.0
Attr2,14,1,18,2,1.0
Attr2,14,1,19,1,0.0
Attr2,15,2,16,1,1.0
Attr2,15,2,17,0,2.0
Attr2,15,2,18,2,0.0
Attr2,15,2,19,1,1.0
Attr2,16,1,17,0,1.0
Attr2,16,1,18,2,1.0
Attr2,16,1,19,1,0.0
Attr2,17,0,18,2,2.0
Attr2,17,0,19,1,1.0
Attr2,18,2,19,1,1.0
Attr3,0,2,1,1,1.0
Attr3,0,2,2,1,1.0
Attr3,0,2,3,1,1.0
Attr3,0,2,4,0,2.0
Attr3,0,2,5,0,2.0
Attr3,0,2,6,0,2.0
Attr3,0,2,7,0,2.0
Attr3,0,2,8,0,2.0
Attr3,0,2,9,0,2.0
Attr3,0,2,10,1,1.0
Attr3,0,2,11,0,2.0
Attr3,0,2,12,1,1.0
Attr3,0,2,13,1,1.0
Attr3,0,2,14,1,1.0
Attr3,0,2,15,0,2.0
Attr3,0,2,16,0,2.0
Attr3,0,2,17,1,1.0
Attr3,0,2,18,0,2.0
Attr3,0,2,19,0,2.0
Attr3,1,1,2,1,0.0
Attr3,1,1,3,1,0.0
Attr3,1,1,4,0,1.0
Attr3,1,1,5,0,1.0
Attr3,1,1,6,0,1.0
Attr3,1,1,7,0,1.0
Attr3,1,1,8,0,1.0
Attr3,1,1,9,0,1.0
Attr3,1,1,10,1,0.0
Attr3,1,1,11,0,1.0
Attr3,1,1,12,1,0.0
Attr3,1,1,13,1,0.0
Attr3,1,1,14,1,0.0
Attr3,1,1,15,0,1.0
Attr3,1,1,16,0,1.0
Attr3,1,1,17,1,0.0
Attr3,1,1,18,0,1.0
Attr3,1,1,19,0,1.0
Attr3,2,1,3,1,0.0
Attr3,2,1,4,0,1.0
Attr3,2,1,5,0,1.0
Attr3,2,1,6,0,1.0
Attr3,2,1,7,0,1.0
Attr3,2,1,8,0,1.0
Attr3,2,1,9,0,1.0
Attr3,2,1,10,1,0.0
Attr3,2,1,11,0,1.0
Attr3,2,1,12,1,0.0
Attr3,2,1,13,1,0.0
Attr3,2,1,14,1,0.0
Attr3,2,1,15,0,1.0
Attr3,2,1,16,0,1.0
Attr3,2,1,17,1,0.0
Attr3,2,1,18,0,1.0
Attr3,2,1,19,0,1.0
Attr3,3,1,4,0,1.0
Attr3,3,1,5,0,1.0
Attr3,3,1,6,0,1.0
Attr3,3,1,7,0,1.0
Attr3,3,1,8,0,1.0
Attr3,3,1,9,0,1.0
Attr3,3,1,10,1,0.0
Attr3,3,1,11,0,1.0
Attr3,3,1,12,1,0.0
Attr3,3,1,13,1,0.0
Attr3,3,1,14,1,0.0
Attr3,3,1,15,0,1.0
Attr3,3,1,16,0,1.0
Attr3,3,1,17,1,0.0
Attr3,3,1,18,0,1.0
Attr3,3,1,19,0,1.0
Attr3,4,0,5,0,0.0
Attr3,4,0,6,0,0.0
Attr3,4,0,7,0,0.0
Attr3,4,0,8,0,0.0
Attr3,4,0,9,0,0.0
Attr3,4,0,10,1,1.0
Attr3,4,0,11,0,0.0
Attr3,4,0,12,1,1.0
Attr3,4,0,13,1,1.0
Attr3,4,0,14,1,1.0
Attr3,4,0,15,0,0.0
Attr3,4,0,16,0,0.0
Attr3,4,0,17,1,1.0
Attr3,4,0,18,0,0.0
Attr3,4,0,19,0,0.0
Attr3,5,0,6,0,0.0
Attr3,5,0,7,0,0.0
Attr3,5,0,8,0,0.0
Attr3,5,0,9,0,0.0
Attr3,5,0,10,1,1.0
Attr3,5,0,11,0,0.0
Attr3,5,0,12,1,1.0
Attr3,5,0,13,1,1.0
Attr3,5,0,14,1,1.0
Attr3,5,0,15,0,0.0
Attr3,5,0,16,0,0.0
Attr3,5,0,17,1,1.0
Attr3,5,0,18,0,0.0
Attr3,5,0,19,0,0.0
Attr3,6,0,7,0,0.0
Attr3,6,0,8,0,0.0
Attr3,6,0,9,0,0.0
Attr3,6,0,10,1,1.0
Attr3,6,0,11,0,0.0
Attr3,6,0,12,1,1.0
Attr3,6,0,13,1,1.0
Attr3,6,0,14,1,1.0
Attr3,6,0,15,0,0.0
Attr3,6,0,16,0,0.0
Attr3,6,0,17,1,1.0
Attr3,6,0,18,0,0.0
Attr3,6,0,19,0,0.0
Attr3,7,0,8,0,0.0
Attr3,7,0,9,0,0.0
Attr3,7,0,10,1,1.0
Attr3,7,0,11,0,0.0
Attr3,7,0,12,1,1.0
Attr3,7,0,13,1,1.0
Attr3,7,0,14,1,1.0
Attr3,7,0,15,0,0.0
Attr3,7,0,16,0,0.0
Attr3,7,0,17,1,1.0
Attr3,7,0,18,0,0.0
Attr3,7,0,19,0,0.0
Attr3,8,0,9,0,0.0
Attr3,8,0,10,1,1.0
Attr3,8,0,11,0,0.0
Attr3,8,0,12,1,1.0
Attr3,8,0,13,1,1.0
Attr3,8,0,14,1,1.0
Attr3,8,0,15,0,0.0
Attr3,8,0,16,0,0.0
Attr3,8,0,17,1,1.0
Attr3,8,0,18,0,0.0
Attr3,8,0,19,0,0.0
Attr3,9,0,10,1,1.0
Attr3,9,0,11,0,0.0
Attr3,9,0,12,1,1.0
Attr3,9,0,13,1,1.0
Attr3,9,0,14,1,1.0
Attr3,9,0,15,0,0.0
Attr3,9,0,16,0,0.0
Attr3,9,0,17,1,1.0
Attr3,9,0,18,0,0.0
Attr3,9,0,19,0,0.0
Attr3,10,1,11,0,1.0
Attr3,10,1,12,1,0.0
Attr3,10,1,13,1,0.0
Attr3,10,1,14,1,0.0
Attr3,10,1,15,0,1.0
Attr3,10,1,16,0,1.0
Attr3,10,1,17,1,0.0
Attr3,10,1,18,0,1.0
Attr3,10,1,19,0,1.0
Attr3,11,0,12,1,1.0
Attr3,11,0,13,1,1.0
Attr3,11,0,14,1,1.0
Attr3,11,0,15,0,0.0
Attr3,11,0,16,0,0.0
Attr3,11,0,17,1,1.0
Attr3,11,0,18,0,0.0
Attr3,11,0,19,0,0.0
Attr3,12,1,13,1,0.0
Attr3,12,1,14,1,0.0
Attr3,12,1,15,0,1.0
Attr3,12,1,16,0,1.0
Attr3,12,1,17,1,0.0
Attr3,12,1,18,0,1.0
Attr3,12,1,19,0,1.0
Attr3,13,1,14,1,0.0
Attr3,13,1,15,0,1.0
Attr3,13,1,16,0,1.0
Attr3,13,1,17,1,0.0
Attr3,13,1,18,0,1.0
Attr3,13,1,19,0,1.0
Attr3,14,1,15,0,1.0
Attr3,14,1,16,0,1.0
Attr3,14,1,17,1,0.0
Attr3,14,1,18,0,1.0
Attr3,14,1,19,0,1.0
Attr3,15,0,16,0,0.0
Attr3,15,0,17,1,1.0
Attr3,15,0,18,0,0.0
Attr3,15,0,19,0,0.0
Attr3,16,0,17,1,1.0
Attr3,16,0,18,0,0.0
Attr3,16,0,19,0,0.0
Attr3,17,1,18,0,1.0
Attr3,17,1,19,0,1.0
Attr3,18,0,19,0,0.0
Attr4,0,0,1,0,0.0
Attr4,0,0,2,0,0.0
Attr4,0,0,3,0,0.0
Attr4,0,0,4,0,0.0
Attr4,0,0,5,0,0.0
Attr4,0,0,6,0,0.0
Attr4,0,0,7,0,0.0
Attr4,0,0,8,0,0.0
Attr4,0,0,9,0,0.0
Attr4,0,0,10,0,0.0
Attr4,0,0,11,0,0.0
Attr4,0,0,12,0,0.0
Attr4,0,0,13,0,0.0
Attr4,0,0,14,0,0.0
Attr4,0,0,15,0,0.0
Attr4,0,0,16,0,0.0
Attr4,0,0,17,0,0.0
Attr4,0,0,18,0,0.0
Attr4,0,0,19,0,0.0
Attr4,1,0,2,0,0.0
Attr4,1,0,3,0,0.0
Attr4,1,0,4,0,0.0
Attr4,1,0,5,0,0.0
Attr4,1,0,6,0,0.0
Attr4,1,0,7,0,0.0
Attr4,1,0,8,0,0.0
Attr4,1,0,9,0,0.0
Attr4,1,0,10,0,0.0
Attr4,1,0,11,0,0.0
Attr4,1,0,12,0,0.0
Attr4,1,0,13,0,0.0
Attr4,1,0,14,0,0.0
Attr4,1,0,15,0,0.0
Attr4,1,0,16,0,0.0
Attr4,1,0,17,0,0.0
Attr4,1,0,18,0,0.0
Attr4,1,0,19,0,0.0
Attr4,2,0,3,0,0.0
Attr4,2,0,4,0,0.0
Attr4,2,0,5,0,0.0
Attr4,2,0,6,0,0.0
Attr4,2,0,7,0,0.0
Attr4,2,0,8,0,0.0
Attr4,2,0,9,0,0.0
Attr4,2,0,10,0,0.0
Attr4,2,0,11,0,0.0
Attr4,2,0,12,0,0.0
Attr4,2,0,13,0,0.0
Attr4,2,0,14,0,0.0
Attr4,2,0,15,0,0.0
Attr4,2,0,16,0,0.0
Attr4,2,0,17,0,0.0
Attr4,2,0,18,0,0.0
Attr4,2,0,19,0,0.0
Attr4,3,0,4,0,0.0
Attr4,3,0,5,0,0.0
Attr4,3,0,6,0,0.0
Attr4,3,0,7,0,0.0
Attr4,3,0,8,0,0.0
Attr4,3,0,9,0,0.0
Attr4,3,0,10,0,0.0
